snpId;chromosome;position;DSI;DPI;diseaseId;diseaseName;diseaseType;diseaseClass;diseaseSemanticType;score;EI;YearInitial;YearFinal;pmid;source
rs11556505;19;44892887;923;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2015;24770881;GWASDB
rs115641191;4;102133052;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs11568822;19;44914383;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2014;2014;24498013;BEFREE
rs115694210;13;105740230;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs115786578;20;34149795;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs115809613;4;98971324;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs11601689;11;60228793;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs1160985;19;44900155;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;23565137;GWASDB
rs11610206;12;47245743;923;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2011;2011;20883677;BEFREE
rs11610206;12;47245743;923;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2009;2011;20885792;GWASDB
rs11610206;12;47245743;923;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2009;2011;21460841;GWASDB
rs11610206;12;47245743;923;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2009;2011;19118814;GWASDB
rs11610206;12;47245743;923;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2009;2011;19118814;GWASCAT
rs116300850;5;77556409;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs116348108;5;119099432;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;23535033;GWASDB
rs116348108;5;119099432;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;23535033;GWASCAT
rs11637611;15;72259371;878;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2013;2013;22833209;BEFREE
rs1163763;12;17567834;923;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2009;2009;19415413;BEFREE
rs11651595;17;5559959;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2013;2013;21946017;BEFREE
rs11657747;17;5541923;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2013;2013;21946017;BEFREE
rs11667640;19;44876534;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21627779;GWASDB
rs116677506;2;167746937;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs11669338;19;44879727;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2009;2009;19734903;GWASDB
rs11673139;19;44879780;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2009;2013;22832961;GWASDB
rs11673139;19;44879780;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2009;2013;19734903;GWASDB
rs11673139;19;44879780;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2009;2013;21460841;GWASDB
rs116754410;6;47624205;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2015;2015;26101835;BEFREE
rs116806486;1;207523640;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2014;2014;24018213;BEFREE
rs11680911;2;127131181;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2013;21460841;GWASDB
rs11680911;2;127131181;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2013;22832961;GWASDB
rs116886320;6;158508928;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs116932763;7;149851920;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs116938548;12;4699085;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs11711889;3;153652877;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2011;2011;21059989;BEFREE
rs117154046;12;29389844;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs117161928;14;93925359;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs117250828;11;12171710;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs11742761;5;44301065;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs117483990;12;89830937;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs11749176;5;44145829;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs117496069;22;37009621;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs11754661;6;150885942;846;107;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,02;1;2011;2012;20885792;BEFREE
rs11754661;6;150885942;846;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,82;5;2011;2012;20885792;GWASCAT
rs11754661;6;150885942;846;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,82;5;2011;2012;21383495;BEFREE
rs11754661;6;150885942;846;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,82;5;2011;2012;21741665;BEFREE
rs11754661;6;150885942;846;107;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,02;1;2011;2012;22330827;BEFREE
rs11754661;6;150885942;846;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,82;5;2011;2012;20885792;GWASDB
rs11767557;7;143412046;878;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2011;2011;21460841;GWASDB
rs11767557;7;143412046;878;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2011;2011;21460841;GWASCAT
rs11767557;7;143412046;878;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2015;2015;25189118;BEFREE
rs11768400;7;85426219;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2009;2009;19734903;GWASDB
rs11769386;7;85454553;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2009;2009;19734903;GWASDB
rs11770757;7;134063193;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;23535033;GWASDB
rs11770757;7;134063193;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;23535033;GWASCAT
rs11771145;7;143413669;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,81;1;2011;2015;25182741;BEFREE
rs11771145;7;143413669;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,81;1;2011;2015;21460841;GWASDB
rs11771145;7;143413669;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,81;1;2011;2015;24162737;GWASCAT
rs11771145;7;143413669;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,81;1;2011;2015;24162737;GWASDB
rs11773349;7;64946786;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs117780815;6;124005082;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;23535033;GWASDB
rs117780815;6;124005082;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;23535033;GWASCAT
rs117792039;10;105050857;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs11792633;9;6248035;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2012;2012;20708824;BEFREE
rs117964204;17;50614721;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;23535033;GWASCAT
rs117964204;17;50614721;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;23535033;GWASDB
rs117969561;13;100558935;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs117983694;11;85685837;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs118048115;10;120519964;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;23535033;GWASCAT
rs118048115;10;120519964;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;23535033;GWASDB
rs118071777;7;88614935;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs118099348;16;19423707;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs118152978;8;126341293;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs11821654;11;85919080;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;22832961;GWASDB
rs11824734;11;60309220;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs11824773;11;60309467;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs11827324;11;60332439;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs11833579;12;666033;923;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2011;2011;21674003;BEFREE
rs11870474;17;75034715;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2015;2015;23857120;BEFREE
rs11894266;2;169780132;923;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs1194931775;15;58679139;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2018;2018;28855301;BEFREE
rs11952762;5;119019856;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs11961710;6;113399037;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs11966476;6;41372834;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;23562540;GWASDB
rs12041233;1;37287106;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs12053868;3;190582215;846;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2015;2015;26268530;BEFREE
rs12091371;1;240441752;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;23535033;GWASCAT
rs12091371;1;240441752;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2014;2014;23535033;GWASDB
rs12129547;1;240531955;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2013;2013;22710270;BEFREE
rs1217691063;1;11796309;652;571;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;1;2018;2018;28342207;BEFREE
rs1217691063;1;11796309;652;571;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;1;2018;2018;26820674;BEFREE
rs121912442;21;31659783;801;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2015;2015;25174650;BEFREE
rs121917807;14;73198057;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,8;;2002;2002;11920851;CLINVAR
rs121917807;14;73198057;878;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,8;;2002;2002;11920851;UNIPROT
rs121917807;14;73198057;878;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;2002;2002;11920851;UNIPROT
rs121917807;14;73198057;878;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,7;;2002;2002;11920851;UNIPROT
rs121917808;14;73219192;846;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1999;2011;9831473;UNIPROT
rs121917808;14;73219192;846;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1999;2011;9831473;CLINVAR
rs121917808;14;73219192;846;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1999;2011;9831473;UNIPROT
rs121917808;14;73219192;846;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1999;2011;21248752;UNIPROT
rs121917808;14;73219192;846;143;C1843013;Alzheimer disease, familial, type 3;disease;"C10;F03";Disease or Syndrome;0,8;;1999;2011;15115757;CLINVAR
rs121917808;14;73219192;846;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1999;2011;9831473;UNIPROT
rs121917808;14;73219192;846;143;C1843014;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Unusual Plaques;disease;"C10;C23;F03";Disease or Syndrome;0,7;;1999;2011;21248752;UNIPROT
rs121917808;14;73219192;846;143;C0276496;Familial Alzheimer Disease (FAD);disease;"C10;F03";Disease or Syndrome;0,01;1;2007;2007;17431506;BEFREE
rs121917808;14;73219192;846;143;C1843015;Alzheimer Disease, Familial, 3, with Spastic Paraparesis and Apraxia;disease;"C10;C23;F01;F03";Disease or Syndrome;0,7;;1999;2011;21248752;UNIPROT
rs12334143;7;85553700;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2009;2009;19734903;GWASDB
rs12344615;9;83666280;923;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;0;2012;2012;22272618;BEFREE
rs12358692;10;11679103;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;28183528;GWASCAT
rs12361953;11;24589584;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2012;2012;22881374;GWASCAT
rs12361953;11;24589584;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2012;2012;22881374;GWASDB
rs12364988;11;121496917;1;71;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2009;2009;19822782;BEFREE
rs12374991;7;11188315;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs12378800;9;97869538;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs12425791;12;674318;923;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2011;2011;21674003;BEFREE
rs12435857;14;64256807;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2012;2012;22156442;BEFREE
rs12435998;14;81506329;878;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2012;2012;21656579;BEFREE
rs12453;11;60178272;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs12459419;19;51225221;923;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2014;2014;24381305;BEFREE
rs12500118;4;154423482;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;22005931;GWASDB
rs1256059;14;64243699;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2014;2014;24326520;BEFREE
rs1256429;15;82852284;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2016;2016;25649652;BEFREE
rs12571141;10;106988912;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2012;2012;22353753;BEFREE
rs12610605;19;44867581;923;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2013;23565137;GWASDB
rs12610605;19;44867581;923;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2013;20885792;GWASDB
rs12610605;19;44867581;923;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2013;21460841;GWASDB
rs12704129;7;85450032;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2009;2009;19734903;GWASDB
rs12706411;7;122425165;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs12752888;1;54527266;878;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2013;2013;22833209;BEFREE
rs12787412;11;85992050;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;22832961;GWASDB
rs12790526;11;86056298;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;22832961;GWASDB
rs12794211;11;85992953;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;22832961;GWASDB
rs12795381;11;85993023;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;22832961;GWASDB
rs12795833;11;86002132;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;22832961;GWASDB
rs12798898;11;85948537;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;22832961;GWASDB
rs12802399;11;86045783;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;22832961;GWASDB
rs12805520;11;85919368;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;22832961;GWASDB
rs12972156;19;44884202;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;23562540;GWASDB
rs12972970;19;44884339;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;23562540;GWASDB
rs12978931;19;44860443;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21460841;GWASDB
rs12989701;2;127130409;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2011;2011;21390209;GWASCAT
rs12989701;2;127130409;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2011;2011;21390209;GWASDB
rs13113697;4;11709608;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2015;2015;25862742;BEFREE
rs13133687;4;168062923;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs1316356;3;190939374;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;23562540;GWASDB
rs13164495;5;176339476;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21379329;GWASDB
rs13178362;5;30178906;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2015;2015;24755620;GWASCAT
rs13178362;5;30178906;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,8;;2015;2015;24755620;GWASDB
rs13180;15;78497146;846;143;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2006;2006;16914832;BEFREE
rs13241213;7;50255260;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2011;2011;21379329;GWASDB
rs13283845;9;109850903;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2013;2013;23565137;GWASDB
rs1332018;1;109740350;923;179;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,01;1;2009;2009;17904251;BEFREE
rs1333049;9;22125504;715;286;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,01;1;2012;2012;19664850;BEFREE
rs1347297;2;178380259;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
rs137875858;4;95170280;878;107;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,02;1;2015;2016;27068745;BEFREE
rs137875858;4;95170280;878;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;1;2015;2015;24866402;BEFREE
rs137875858;4;95170280;878;107;C0494463;Alzheimer Disease, Late Onset;disease;"C10;F03";Mental or Behavioral Dysfunction;0,02;1;2015;2016;25419706;BEFREE
rs137875858;4;95170280;878;107;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,02;1;2015;2015;25419706;BEFREE
rs137967137;16;80433296;1;71;C0002395;Alzheimer's Disease;disease;"C10;F03";Disease or Syndrome;0,7;;2017;2017;26830138;GWASCAT
