DATE ADDED TO CATALOG;PUBMEDID;FIRST AUTHOR;DATE;JOURNAL;LINK;STUDY;DISEASE/TRAIT;INITIAL SAMPLE SIZE;REPLICATION SAMPLE SIZE;REGION;CHR_ID;CHR_POS;REPORTED GENE(S);MAPPED_GENE;UPSTREAM_GENE_ID;DOWNSTREAM_GENE_ID;SNP_GENE_IDS;UPSTREAM_GENE_DISTANCE;DOWNSTREAM_GENE_DISTANCE;STRONGEST SNP-RISK ALLELE;SNPS;MERGED;SNP_ID_CURRENT;CONTEXT;INTERGENIC;RISK ALLELE FREQUENCY;P-VALUE;PVALUE_MLOG;P-VALUE (TEXT);OR or BETA;95% CI (TEXT);PLATFORM [SNPS PASSING QC];CNV;MAPPED_TRAIT;MAPPED_TRAIT_URI;STUDY ACCESSION;GENOTYPING TECHNOLOGY
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;5q22.3;5;115357977;Intergenic;CCDC112 - CTNNA1P1;ENSG00000164221;ENSG00000249026;;61146;31666;rs10075047-A;rs10075047;0;10075047;intergenic_variant;1;0.032;0,000005;5,30E+15;(liability model);21;[0.11-0.31] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;5p15.2;5;11930025;Intergenic;CTNND2 - RNU6-679P;ENSG00000169862;ENSG00000212305;;25982;367374;rs10060040-A;rs10060040;0;10060040;intergenic_variant;1;0.053;0,000008;5,10E+15;(liability model);17;[0.092-0.248] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;2q31.2;2;179270456;Intergenic;SESTD1 - AC093911.1;ENSG00000187231;ENSG00000237477;;5666;3375;rs62179067-T;rs62179067;0;62179067;intergenic_variant;1;0.941;0,0000008;6,10E+15;(liability model);16;[0.1-0.22] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;9p13.1;9;38711009;Intergenic;FAM240B;;;ENSG00000283329;;;rs56249755-A;rs56249755;0;56249755;intron_variant;0;0.939;0,0000005;6,30E+15;(liability model);16;[0.1-0.22] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;3p14.3;3;57830215;SLMAP;SLMAP;;;ENSG00000163681;;;rs115317194-T;rs115317194;0;115317194;intron_variant;0;0.067;0,000002;5,70E+15;(liability model);15;[0.091-0.209] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;2q33.1;2;200653321;AOX1;AOX1;;;ENSG00000138356;;;rs75770912-A;rs75770912;0;75770912;intron_variant;0;0.074;0,000008;5,10E+15;(liability model);14;[0.081-0.199] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;4p16.3;4;4148701;Intergenic;UNC93B4;;;ENSG00000250381;;;rs7698880-C;rs7698880;0;7698880;intron_variant;0;0.124;0,000002;5,70E+15;(liability model);14;[0.081-0.199] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;16q22.1;16;68759780;CDH1;CDH1;;;ENSG00000039068;;;rs76816469-T;rs76816469;0;76816469;intron_variant;0;0.101;0,000001;60;(liability model);12;[0.061-0.179] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;5q13.3;5;76567335;IQGAP2;IQGAP2;;;ENSG00000145703;;;rs61233297-A;rs61233297;0;61233297;intron_variant;0;0.094;0,000008;5,10E+15;(liability model);11;[0.051-0.169] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;12p12.1;12;25965239;Intergenic;RASSF8;;;ENSG00000123094;;;rs853656-T;rs853656;0;853656;intron_variant;0;0.167;0,000004;5,40E+16;(liability model);9;[0.051-0.129] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;17q25.3;17;78891959;TIMP2;CEP295NL, TIMP2;;;ENSG00000178404, ENSG00000035862;;;rs8077028-T;rs8077028;0;8077028;missense_variant;0;0.751;0,000001;60;(liability model);9;[0.051-0.129] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;1q24.2;1;169617708;SELP;SELP;;;ENSG00000174175;;;rs2244526-T;rs2244526;0;2244526;intron_variant;0;0.824;0,000006;5,22E+15;(liability model);9;[0.051-0.129] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;3p24.1;3;28837197;Intergenic;AC098650.1, RBMS3;;;ENSG00000283563, ENSG00000144642;;;rs17022021-T;rs17022021;0;17022021;intron_variant;0;0.843;0,000008;5,10E+15;(liability model);9;[0.051-0.129] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;22q13.32;22;48492443;FAM19A5;FAM19A5;;;ENSG00000219438;;;rs1034435-A;rs1034435;0;1034435;intron_variant;0;0.659;0,000003;5,52E+15;(liability model);7;[0.031-0.109] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;12q14.1;12;58828030;Intergenic;AC020637.1 - LRIG3;ENSG00000258231;ENSG00000139263;;14970;44119;rs4760243-A;rs4760243;0;4760243;intergenic_variant;1;0.566;0,000008;5,10E+15;(liability model);7;[0.031-0.109] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;19q13.32;19;46595170;Intergenic;PPP5D1, AC093503.1;;;ENSG00000230510, ENSG00000268423;;;rs7260181-T;rs7260181;0;7260181;intron_variant;0;0.57;0,000008;5,10E+15;(liability model);7;[0.031-0.109] unit decrease;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;16q24.1;16;84699678;Intergenic;KLHL36 - USP10;ENSG00000135686;ENSG00000103194;;31992;300;rs12716755-A;rs12716755;0;12716755;regulatory_region_variant;1;0.608;0,000006;5,22E+15;(liability model);7;[0.031-0.109] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;1p13.2;1;111350283;C1orf88;PIFO;;;ENSG00000173947;;;rs3820443-T;rs3820443;0;3820443;intron_variant;0;0.611;0,000001;60;(liability model);7;[0.031-0.109] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;19q13.31;19;44625528;IGSF23;IGSF23;;;ENSG00000216588;;;rs846858-A;rs846858;0;846858;intron_variant;0;0.272;0,000003;5,52E+15;(liability model);8;[0.041-0.119] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;22q13.33;22;50201044;SELO;SELENOO;;;ENSG00000073169;;;rs5771225-T;rs5771225;0;5771225;missense_variant;0;0.217;0,000005;5,30E+15;(liability model);9;[0.051-0.129] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;12p12.1;12;25269783;Intergenic;KRAS - AC087239.1;ENSG00000133703;ENSG00000278743;;18847;115887;rs7313581-T;rs7313581;0;7313581;regulatory_region_variant;1;0.218;0,0000008;6,10E+15;(liability model);9;[0.051-0.129] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;7p15.3;7;22018573;Intergenic;CDCA7L - RAPGEF5;ENSG00000164649;ENSG00000136237;;72489;99665;rs2699450-A;rs2699450;0;2699450;intergenic_variant;1;0.211;0,000004;5,40E+16;(liability model);9;[0.051-0.129] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;7q33;7;136477062;Intergenic;AC078845.1 - AC009541.1;ENSG00000232053;ENSG00000226066;;39636;8594;rs6945197-T;rs6945197;0;6945197;intergenic_variant;1;0.16;0,000006;5,22E+15;(liability model);9;[0.051-0.129] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;19p12;19;20064649;Intergenic;BNIP3P13 - ZNF90;ENSG00000269154;ENSG00000213988;;1329;13345;rs184992198-T;rs184992198;0;184992198;intergenic_variant;1;0.816;0,000002;5,70E+15;(liability model);11;[0.071-0.149] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;7q36.1;7;149924921;Intergenic;AC092681.1 - AC092681.2;ENSG00000224016;ENSG00000260555;;15217;75831;rs115972394-A;rs115972394;0;115972394;intergenic_variant;1;0.147;0,000006;5,22E+15;(liability model);11;[0.051-0.169] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;2p24.2;2;16736702;Intergenic;AC008164.1;;;ENSG00000223536;;;rs73215707-T;rs73215707;0;73215707;intron_variant;0;0.908;0,000008;5,10E+15;(liability model);12;[0.061-0.179] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;6p21.32;6;33427745;SYNGAP1;SYNGAP1;;;ENSG00000197283;;;rs79926713-T;rs79926713;0;79926713;intron_variant;0;0.082;0,000008;5,10E+15;(liability model);13;[0.071-0.189] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;5p15.33;5;1983817;Intergenic;AC126768.3 - RF00019;ENSG00000249731;ENSG00000201483;;14804;200893;rs73732514-A;rs73732514;0;73732514;intergenic_variant;1;0.929;0,000002;5,70E+15;(liability model);14;[0.081-0.199] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;2q31.2;2;179139721;SESTD1;SESTD1;;;ENSG00000187231;;;rs62177277-T;rs62177277;0;62177277;intron_variant;0;0.056;0,000002;5,70E+15;(liability model);16;[0.1-0.22] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;7p21.3;7;13656708;Intergenic;AC011287.1;;;ENSG00000229618;;;rs73681522-A;rs73681522;0;73681522;intron_variant;0;0.051;0,000004;5,40E+16;(liability model);16;[0.082-0.238] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;7q34;7;141791266;TAS2R5;TAS2R5;;;ENSG00000127366;;;rs2234017-C;rs2234017;0;2234017;3_prime_UTR_variant;0;0.056;0,000007;5,15E+15;(liability model);17;[0.092-0.248] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
24-03-2017;27770636;Mez J;20-10-2016;Alzheimers Dement;www.ncbi.nlm.nih.gov/pubmed/27770636;Two novel loci, COBL and SLC10A2, for Alzheimer's disease in African Americans.;Late-onset Alzheimer's disease;1,825 African American ancestry cases, 3,784 African American ancestry controls;;20p13;20;566915;Intergenic;CSNK2A1 - TCF15;ENSG00000101266;ENSG00000125878;;23080;36882;rs147597631-T;rs147597631;0;147597631;intergenic_variant;1;0.061;0,000002;5,70E+15;(liability model);18;[0.1-0.26] unit increase;NR [19725427] (imputed);N;late-onset Alzheimers disease;http://www.ebi.ac.uk/efo/EFO_1001870;GCST003815;Genome-wide genotyping array
